n_snps,panel,reductor,classifier,fold,acc,f1,mcc,roc_auc
45,stat,EN,LR,4,0.88,0.8803441860465117,0.8152568571272678,0.9868607962435769
45,stat,EN,SVM_RBF,4,0.89,0.890510677145352,0.8283170938899285,0.9867809932741376
45,stat,EN,SVM_Lin,4,0.92,0.9200411783338612,0.8754710263623919,0.9807623806916462
45,stat,EN,GBM,4,0.86,0.8608815903197925,0.7854094909418883,0.9806666195248686
50,stat,EN,RF,0,0.9405940594059405,0.939454278729822,0.9081906003048376,0.9902616121282491
50,stat,EN,XGB,0,0.9108910891089109,0.9097978000435145,0.8627620170385611,0.9892983990107095
50,stat,EN,LR,0,0.9108910891089109,0.908754559666493,0.8620083806766907,0.9877951116019804
50,stat,EN,SVM_RBF,0,0.9207920792079208,0.9189321529038869,0.8776172030248928,0.9893407010936004
50,stat,EN,SVM_Lin,0,0.9207920792079208,0.9194606300296386,0.8775790706354156,0.9888167924519395
50,stat,EN,GBM,0,0.8910891089108911,0.8894476289734237,0.8307750725337865,0.9813374066050248
50,stat,EN,RF,1,0.9702970297029703,0.9703109725774642,0.953928398912401,0.9928918341050365
50,stat,EN,XGB,1,0.9405940594059405,0.9403773397977697,0.9081758859376766,0.9916220046349395
50,stat,EN,LR,1,0.9207920792079208,0.9207262189633598,0.8780115623206549,0.9912393389311319
50,stat,EN,SVM_RBF,1,0.9207920792079208,0.9207262189633598,0.8780115623206549,0.9834725703146755
50,stat,EN,SVM_Lin,1,0.9207920792079208,0.921121380430726,0.8764955205594013,0.9878473844687047
50,stat,EN,GBM,1,0.900990099009901,0.9002213635997744,0.8474167447769172,0.9845173196645097
50,stat,EN,RF,2,0.9207920792079208,0.9137075698520079,0.8812499125986875,0.9827333753404227
50,stat,EN,XGB,2,0.900990099009901,0.8972837438183974,0.8463420892247127,0.9793146354587033
50,stat,EN,LR,2,0.9504950495049505,0.9494445465766737,0.9235137989076654,0.9784671778315847
50,stat,EN,SVM_RBF,2,0.9405940594059405,0.938817565967123,0.9086646334679097,0.9732008340059187
50,stat,EN,SVM_Lin,2,0.9108910891089109,0.9076516882457477,0.8645600478156117,0.9778456263068217
50,stat,EN,GBM,2,0.8613861386138614,0.8543159588214656,0.7845858797478837,0.978672139388018
50,stat,EN,RF,3,0.9108910891089109,0.9101067609090825,0.8627464408065547,0.9885534137599441
50,stat,EN,XGB,3,0.9504950495049505,0.9500747567981729,0.923233748988732,0.9901770763985556
50,stat,EN,LR,3,0.9603960396039604,0.9600964727531722,0.9383737425533973,0.9901844014452198
50,stat,EN,SVM_RBF,3,0.9504950495049505,0.9500747567981729,0.923233748988732,0.9891515338407549
50,stat,EN,SVM_Lin,3,0.9207920792079208,0.9202498821310703,0.8765935317657803,0.986956697686438
50,stat,EN,GBM,3,0.9306930693069307,0.9307331573493486,0.8924818879942835,0.9884081016457098
50,stat,EN,RF,4,0.9,0.9002203182374541,0.8441993644339493,0.983057985519395
50,stat,EN,XGB,4,0.88,0.8807636592662572,0.8153510114689715,0.977981195107065
50,stat,EN,LR,4,0.91,0.9100721500721499,0.8606202868915166,0.9884503821606226
50,stat,EN,SVM_RBF,4,0.92,0.92,0.8749609252891528,0.9837309022863403
50,stat,EN,SVM_Lin,4,0.91,0.909406992899043,0.8608200958873937,0.9816588933382174
50,stat,EN,GBM,4,0.84,0.8408961393666494,0.7601635776784962,0.9756844893145162
55,stat,EN,RF,0,0.9108910891089109,0.9080409350406887,0.8626326168393075,0.9920466184293124
55,stat,EN,XGB,0,0.9108910891089109,0.9090604290953738,0.8622803273877258,0.9937953405170177
55,stat,EN,LR,0,0.9603960396039604,0.960356301144162,0.9392623002437714,0.9949259330057725
55,stat,EN,SVM_RBF,0,0.9603960396039604,0.960356301144162,0.9392623002437714,0.9943583063119191
55,stat,EN,SVM_Lin,0,0.9405940594059405,0.9403646462207196,0.9088272541647414,0.9960801249828903
55,stat,EN,GBM,0,0.9108910891089109,0.9102918186555498,0.8620083806766907,0.9876208293804188
55,stat,EN,RF,1,0.9504950495049505,0.9505182876291071,0.9231122248231151,0.9922286884820336
55,stat,EN,XGB,1,0.9405940594059405,0.9407947763417456,0.9074108506018317,0.9923229094393232
55,stat,EN,LR,1,0.9603960396039604,0.9603960396039604,0.9383394383394383,0.994543798290453
55,stat,EN,SVM_RBF,1,0.9504950495049505,0.9502212125974501,0.9244586055582379,0.9883819718788497
55,stat,EN,SVM_Lin,1,0.9603960396039604,0.9603960396039604,0.9383394383394383,0.9946783153741228
55,stat,EN,GBM,1,0.9207920792079208,0.9207513085803355,0.8764955205594013,0.9864960187663131
55,stat,EN,RF,2,0.9306930693069307,0.9258068664009259,0.8960784459826269,0.9898405382571305
55,stat,EN,XGB,2,0.900990099009901,0.8967594587260002,0.8461598231462291,0.9859328759752488
55,stat,EN,LR,2,0.9306930693069307,0.9264280274181265,0.8969023139025569,0.9857344632768362
55,stat,EN,SVM_RBF,2,0.9603960396039604,0.9592117106447486,0.9399765160950878,0.9885525961797148
55,stat,EN,SVM_Lin,2,0.9504950495049505,0.948540708914499,0.9254465614473343,0.9814131019639495
55,stat,EN,GBM,2,0.8811881188118812,0.8777389321943778,0.8149211919588807,0.9816463239076977
55,stat,EN,RF,3,0.9306930693069307,0.929339718687619,0.8941529610882134,0.9917740566540724
55,stat,EN,XGB,3,0.9603960396039604,0.9601485148514851,0.9390057944495273,0.9915829690023239
55,stat,EN,LR,3,0.9801980198019802,0.9801399405145825,0.9692654465944316,0.9929356289309083
55,stat,EN,SVM_RBF,3,0.9702970297029703,0.9702404590052501,0.9541254530297664,0.9895630093309086
55,stat,EN,SVM_Lin,3,0.9504950495049505,0.9503774568736761,0.9231590288723065,0.9889243493197073
55,stat,EN,GBM,3,0.9306930693069307,0.9307737108552484,0.8924838061894402,0.9916070335818565
55,stat,EN,RF,4,0.93,0.930545797787177,0.8930648800076209,0.9893977939390665
55,stat,EN,XGB,4,0.92,0.9204753463029047,0.8781799368019256,0.989410739579295
55,stat,EN,LR,4,0.91,0.9100287081339712,0.862713962698368,0.9916179694643944
55,stat,EN,SVM_RBF,4,0.93,0.9299337548931045,0.8910918928934399,0.9914811272723997
55,stat,EN,SVM_Lin,4,0.91,0.9093376508684133,0.861933474902428,0.9906477939390664
55,stat,EN,GBM,4,0.89,0.8910441347270616,0.8293793542014224,0.9828347949535235
60,stat,EN,RF,0,0.9405940594059405,0.9400156179201173,0.9080794490777208,0.9913457136249285
60,stat,EN,XGB,0,0.9207920792079208,0.9189321529038869,0.8776172030248928,0.9899575327206905
60,stat,EN,LR,0,0.9405940594059405,0.9406067529829907,0.907599109226681,0.9895592323558425
60,stat,EN,SVM_RBF,0,0.9603960396039604,0.960356301144162,0.9392623002437714,0.9916093199099443
60,stat,EN,SVM_Lin,0,0.9108910891089109,0.9106970150212426,0.8620207967835327,0.9898121008736531
60,stat,EN,GBM,0,0.9108910891089109,0.9094403508932913,0.8620207967835327,0.9872725009321798
60,stat,EN,RF,1,0.900990099009901,0.9002168556624002,0.8463420892247127,0.9901800758959546
60,stat,EN,XGB,1,0.9207920792079208,0.9210586443259711,0.8765884495406543,0.9925966635043353
60,stat,EN,LR,1,0.9603960396039604,0.9603960396039604,0.9383394383394383,0.9946735954764501
60,stat,EN,SVM_RBF,1,0.9504950495049505,0.9503119547034558,0.9233152919236003,0.9931797478630663
60,stat,EN,SVM_Lin,1,0.9603960396039604,0.9603960396039604,0.9383394383394383,0.9933095450490633
60,stat,EN,GBM,1,0.9108910891089109,0.9106757491583926,0.8614798766445432,0.9873637719534241
60,stat,EN,RF,2,0.9504950495049505,0.9479161121359825,0.9246374559632806,0.9902925274580047
60,stat,EN,XGB,2,0.9207920792079208,0.916202535181287,0.8788260201154741,0.9867170869735545
60,stat,EN,LR,2,0.9207920792079208,0.9184818481848185,0.879468904266391,0.984778683998131
60,stat,EN,SVM_RBF,2,0.9504950495049505,0.9502061611996743,0.9235137989076654,0.9871838258546556
60,stat,EN,SVM_Lin,2,0.900990099009901,0.895976298397103,0.8508899532829216,0.9834375250744564
60,stat,EN,GBM,2,0.8811881188118812,0.8754674201597374,0.8161273560146198,0.980396672000151
60,stat,EN,RF,3,0.9207920792079208,0.9201456611826596,0.8770517619423804,0.9886601432923227
60,stat,EN,XGB,3,0.9504950495049505,0.950105137095988,0.9243326673613046,0.9915732903341086
60,stat,EN,LR,3,0.9603960396039604,0.9604632893051578,0.9383737425533973,0.9893141138518793
60,stat,EN,SVM_RBF,3,0.9603960396039604,0.9604632893051578,0.9383737425533973,0.9855710870561382
60,stat,EN,SVM_Lin,3,0.9306930693069307,0.9302938732691834,0.8935164932720187,0.9877124263532603
60,stat,EN,GBM,3,0.9306930693069307,0.9309288539041489,0.8919924876097921,0.990518315498646
60,stat,EN,RF,4,0.93,0.930324362943558,0.8911516923264866,0.9889784050525813
60,stat,EN,XGB,4,0.94,0.9406535857716579,0.9077422422979248,0.9905071285624532
60,stat,EN,LR,4,0.91,0.9100287081339712,0.862713962698368,0.9896085893471093
60,stat,EN,SVM_RBF,4,0.94,0.94,0.9062206939668647,0.9891153924132216
60,stat,EN,SVM_Lin,4,0.91,0.9104018204018203,0.8644210652904939,0.9827510538230021
60,stat,EN,GBM,4,0.91,0.9112951739618407,0.8628008699882463,0.9838652824036255
65,stat,LR,RF,0,0.9504950495049505,0.9498604482296971,0.9229180064443553,0.9787704312570503
65,stat,LR,XGB,0,0.9405940594059405,0.940509527818514,0.9082801088245352,0.9773452581548033
65,stat,LR,LR,0,0.9207920792079208,0.9211864043547212,0.8796842502252612,0.9864278752436647
65,stat,LR,SVM_RBF,0,0.9603960396039604,0.9600981004023749,0.9383261806442622,0.9836500974658869
65,stat,LR,SVM_Lin,0,0.9504950495049505,0.9501775460789967,0.9242522092141813,0.9884913555074126
65,stat,LR,GBM,0,0.9306930693069307,0.9288256800790268,0.8926455619684454,0.9717600852413519
65,stat,LR,RF,1,0.8811881188118812,0.8812849384768312,0.8146917461160043,0.9782510065181786
65,stat,LR,XGB,1,0.8712871287128713,0.8710251977578709,0.8018650468365809,0.9793177033921904
65,stat,LR,LR,1,0.9207920792079208,0.9211587825449211,0.8790787198516764,0.9820714096918378
65,stat,LR,SVM_RBF,1,0.9207920792079208,0.9207920792079208,0.8766788766788767,0.9834958748094342
65,stat,LR,SVM_Lin,1,0.8712871287128713,0.8712137880454711,0.8026305101866004,0.9775709872609962
65,stat,LR,GBM,1,0.8613861386138614,0.8614959056881298,0.7860525220914263,0.9615463446752474
65,stat,LR,RF,2,0.9306930693069307,0.9292223652073429,0.8923390349739507,0.981990168453148
65,stat,LR,XGB,2,0.9306930693069307,0.929912154978564,0.8919531855806165,0.9857431950875304
65,stat,LR,LR,2,0.9306930693069307,0.9303368612723342,0.8923207944000032,0.9883071025020177
65,stat,LR,SVM_RBF,2,0.9405940594059405,0.938817565967123,0.9086646334679097,0.9880145278450364
65,stat,LR,SVM_Lin,2,0.9207920792079208,0.9178824804959106,0.87700684527134,0.9874448361959512
65,stat,LR,GBM,2,0.900990099009901,0.9018282780659017,0.8478376313572022,0.9792728053655798
65,stat,LR,RF,3,0.9306930693069307,0.9298252047426964,0.8926062791030726,0.9905224943777265
65,stat,LR,XGB,3,0.9108910891089109,0.9102323646998846,0.8614503409066635,0.9837746373741654
65,stat,LR,LR,3,0.9504950495049505,0.950105137095988,0.9243326673613046,0.9965474653417218
65,stat,LR,SVM_RBF,3,0.9504950495049505,0.9503774568736761,0.9231590288723065,0.9953208922819465
65,stat,LR,SVM_Lin,3,0.9306930693069307,0.9305785712185846,0.8923616508653361,0.9893831614228938
65,stat,LR,GBM,3,0.8910891089108911,0.8899529940793378,0.8299995467884682,0.9839703001780107
65,stat,LR,RF,4,0.91,0.9094415814817944,0.8624818489794751,0.9927332990098181
65,stat,LR,XGB,4,0.92,0.9204260651629074,0.8754310460104783,0.986716858164745
65,stat,LR,LR,4,0.88,0.88161004784689,0.8163148610831815,0.9780822555448342
65,stat,LR,SVM_RBF,4,0.91,0.9098144827308914,0.8593313502119545,0.9856761472942331
65,stat,LR,SVM_Lin,4,0.87,0.8708117039586919,0.7988256208360551,0.9710836493303591
65,stat,LR,GBM,4,0.88,0.8805082507716112,0.81600376224297,0.9844878203289161
70,stat,EN,RF,0,0.9207920792079208,0.917895635717418,0.8784673341042589,0.989355568771269
70,stat,EN,XGB,0,0.9108910891089109,0.909590263636013,0.8618553497096394,0.9875253104512695
70,stat,EN,LR,0,0.9306930693069307,0.9304660782820363,0.892182469030963,0.9888468817996025
70,stat,EN,SVM_RBF,0,0.9504950495049505,0.9502657578553343,0.9235759073678186,0.9906803850492522
70,stat,EN,SVM_Lin,0,0.9603960396039604,0.96042080755918,0.9389873620813465,0.9887076448182603
70,stat,EN,GBM,0,0.9306930693069307,0.9299964738501333,0.8926455619684454,0.9840587816056149
70,stat,EN,RF,1,0.9405940594059405,0.9407897766520839,0.9074927109608348,0.9945862773695066
70,stat,EN,XGB,1,0.9306930693069307,0.9310629338795949,0.8923207944000032,0.9936068986024383
70,stat,EN,LR,1,0.9603960396039604,0.9603960396039604,0.9383394383394383,0.9961816027828516
70,stat,EN,SVM_RBF,1,0.9504950495049505,0.950201162036299,0.9242522092141813,0.9953650604854887
70,stat,EN,SVM_Lin,1,0.9603960396039604,0.9603960396039604,0.9383394383394383,0.9938570531790871
70,stat,EN,GBM,1,0.9108910891089109,0.9108043334453927,0.8614798766445432,0.9896015344387333
70,stat,EN,RF,2,0.9306930693069307,0.925406836275676,0.8955485156714191,0.9860363597317209
70,stat,EN,XGB,2,0.9108910891089109,0.9046847541897047,0.8643338219755258,0.9869134937154563
70,stat,EN,LR,2,0.9405940594059405,0.9391633217375791,0.9105414571347972,0.9868327244665336
70,stat,EN,SVM_RBF,2,0.9702970297029703,0.9702480937748948,0.9544862713680324,0.9894066616635752
70,stat,EN,SVM_Lin,2,0.9108910891089109,0.9086365297845997,0.863037790298387,0.9872093723008085
70,stat,EN,GBM,2,0.9108910891089109,0.9040833145367462,0.8649541958664434,0.9851109057955624
70,stat,EN,RF,3,0.9405940594059405,0.9408062234794908,0.9076043712433087,0.9906318417136671
70,stat,EN,XGB,3,0.9504950495049505,0.9500747567981729,0.923233748988732,0.9899107809316307
70,stat,EN,LR,3,0.9504950495049505,0.9505637691140387,0.923233748988732,0.9898728588048021
70,stat,EN,SVM_RBF,3,0.9504950495049505,0.9505637691140387,0.923233748988732,0.9879486290874961
70,stat,EN,SVM_Lin,3,0.9405940594059405,0.9405940594059405,0.9075937785910339,0.9876608868446004
70,stat,EN,GBM,3,0.9405940594059405,0.9403468445328328,0.9077922929254743,0.9929594293284302
70,stat,EN,RF,4,0.96,0.9602020274299343,0.9391503885583227,0.9944662725232956
70,stat,EN,XGB,4,0.96,0.9599981416957025,0.9386519963886981,0.9934149329186188
70,stat,EN,LR,4,0.94,0.9397261904761904,0.907411714679234,0.9929282813891683
70,stat,EN,SVM_RBF,4,0.93,0.929719416386083,0.8917008317413366,0.9917484114205976
70,stat,EN,SVM_Lin,4,0.92,0.91968671679198,0.8762560235861983,0.9900136714834563
70,stat,EN,GBM,4,0.92,0.9203740676993689,0.8766232075945334,0.9914133141470343
75,stat,EN,RF,0,0.9405940594059405,0.939454278729822,0.9081906003048376,0.9906442778320566
75,stat,EN,XGB,0,0.9108910891089109,0.9097978000435145,0.8627620170385611,0.9859178313014173
75,stat,EN,LR,0,0.9306930693069307,0.9304660782820363,0.892182469030963,0.9908976773383552
75,stat,EN,SVM_RBF,0,0.9405940594059405,0.9400156179201173,0.9080794490777208,0.9914310257753612
75,stat,EN,SVM_Lin,0,0.9504950495049505,0.950583826211912,0.9231973806272874,0.9919643742123672
75,stat,EN,GBM,0,0.9207920792079208,0.9201364256565002,0.8769377040081464,0.9843648669696842
75,stat,EN,RF,1,0.9108910891089109,0.910049219316101,0.862524917081006,0.9917236594310636
75,stat,EN,XGB,1,0.9504950495049505,0.9504840820216476,0.9229180064443553,0.9935047128178262
75,stat,EN,LR,1,0.9702970297029703,0.9703109725774642,0.953928398912401,0.9968683478942176
75,stat,EN,SVM_RBF,1,0.9504950495049505,0.950583826211912,0.9231973806272874,0.9952467090513477
75,stat,EN,SVM_Lin,1,0.9603960396039604,0.9603960396039604,0.9383394383394383,0.995634094652828
75,stat,EN,GBM,1,0.8910891089108911,0.8911357018054746,0.8304569399065119,0.98691372971034
75,stat,EN,RF,2,0.9108910891089109,0.9050163328353296,0.8668817443662068,0.988965528227348
75,stat,EN,XGB,2,0.9207920792079208,0.916202535181287,0.8788260201154741,0.9892507280442159
75,stat,EN,LR,2,0.9603960396039604,0.9600877010778002,0.9396576977478129,0.9912732041969331
75,stat,EN,SVM_RBF,2,0.9702970297029703,0.9702480937748948,0.9544862713680324,0.9905588476841821
75,stat,EN,SVM_Lin,2,0.9306930693069307,0.9292949641153001,0.8939857392641701,0.9921784805705413
75,stat,EN,GBM,2,0.8910891089108911,0.8851399425656851,0.8325891979684247,0.9800913536194535
75,stat,EN,RF,3,0.9603960396039604,0.9597877578827574,0.9389042785330322,0.9947835941049945
75,stat,EN,XGB,3,0.9405940594059405,0.9398514851485149,0.9076574722670553,0.9918004748551562
75,stat,EN,LR,3,0.9504950495049505,0.9505637691140387,0.923233748988732,0.9907049600893032
75,stat,EN,SVM_RBF,3,0.9603960396039604,0.960330301322815,0.9392736244126444,0.9886308431056662
75,stat,EN,SVM_Lin,3,0.9405940594059405,0.9403465346534653,0.9082037206465385,0.9931795529848243
75,stat,EN,GBM,3,0.9504950495049505,0.9498983749162682,0.9233690739552833,0.9931093165947611
75,stat,EN,RF,4,0.94,0.9404380576748997,0.9095629455378517,0.9956971867923844
75,stat,EN,XGB,4,0.94,0.9401093951093952,0.9084165486905738,0.9929379543271782
75,stat,EN,LR,4,0.93,0.929719416386083,0.8917008317413366,0.9925102536125924
75,stat,EN,SVM_RBF,4,0.92,0.91968671679198,0.8762560235861983,0.9902869505536914
75,stat,EN,SVM_Lin,4,0.92,0.9196743321718931,0.8762104865673978,0.9909805743065659
75,stat,EN,GBM,4,0.95,0.9493398550105283,0.9250167877698177,0.9960502688320587
80,stat,EN,RF,0,0.9306930693069307,0.9287969588413425,0.89324640283646,0.9927851054189145
80,stat,EN,XGB,0,0.9207920792079208,0.9196977592496092,0.8776250347481429,0.9861774256734114
80,stat,EN,LR,0,0.9405940594059405,0.9406067529829907,0.907599109226681,0.9915844224497213
80,stat,EN,SVM_RBF,0,0.9306930693069307,0.9298494391150263,0.8925700351244582,0.9908405075777957
80,stat,EN,SVM_Lin,0,0.9306930693069307,0.9304210694131644,0.8922915352698607,0.9912393389311319
80,stat,EN,GBM,0,0.9504950495049505,0.9498977047025969,0.9233086967933559,0.9844899442580085
80,stat,EN,RF,1,0.9405940594059405,0.9406067529829907,0.907599109226681,0.9951196258065126
80,stat,EN,XGB,1,0.9702970297029703,0.9703510092759634,0.9537573271185206,0.9934838272706248
80,stat,EN,LR,1,0.9504950495049505,0.9504840820216476,0.9229180064443553,0.9963208397641939
80,stat,EN,SVM_RBF,1,0.9504950495049505,0.9506655113144026,0.9228230014798017,0.9953173305202743
80,stat,EN,SVM_Lin,1,0.9405940594059405,0.9407947763417456,0.9074108506018317,0.9945390783927804
80,stat,EN,GBM,1,0.900990099009901,0.9010779126693158,0.8455801905169709,0.9843954873058353
80,stat,EN,RF,2,0.9108910891089109,0.9044666457595986,0.8653103994947355,0.9872523823683502
80,stat,EN,XGB,2,0.9108910891089109,0.9067346889129067,0.8620525378576287,0.9871959795911623
80,stat,EN,LR,2,0.9504950495049505,0.948540708914499,0.9254465614473343,0.9933918482647296
80,stat,EN,SVM_RBF,2,0.9603960396039604,0.9600877010778002,0.9396576977478129,0.994192224912564
80,stat,EN,SVM_Lin,2,0.9504950495049505,0.948540708914499,0.9254465614473343,0.9959140435835351
80,stat,EN,GBM,2,0.8613861386138614,0.850762854063184,0.7865061176662955,0.9779754234928187
80,stat,EN,RF,3,0.9405940594059405,0.9403468445328328,0.9077922929254743,0.9926179260463289
80,stat,EN,XGB,3,0.9405940594059405,0.9400530049917619,0.9074820385123631,0.9920714775651834
80,stat,EN,LR,3,0.9504950495049505,0.9505637691140387,0.923233748988732,0.9910994318645775
80,stat,EN,SVM_RBF,3,0.9603960396039604,0.960330301322815,0.9392736244126444,0.9921563640485749
80,stat,EN,SVM_Lin,3,0.9306930693069307,0.9302175478071798,0.8935391083662786,0.9910221346098608
80,stat,EN,GBM,3,0.9504950495049505,0.9502262443438915,0.9236151701767078,0.9961456685197834
80,stat,EN,RF,4,0.92,0.9205292397660818,0.8812439448182429,0.9941827700326504
80,stat,EN,XGB,4,0.93,0.930635294117647,0.8917461565087447,0.9940416993422825
80,stat,EN,LR,4,0.93,0.9297541642822895,0.8912996915939808,0.9941730970946403
80,stat,EN,SVM_RBF,4,0.93,0.9297541642822895,0.8912996915939808,0.9930707131894453
80,stat,EN,SVM_Lin,4,0.93,0.9297541642822895,0.8912996915939808,0.991541033883419
80,stat,EN,GBM,4,0.9,0.8991027061243867,0.8499236390498146,0.9936882119888536
90,fst_stat,EN,RF,0,0.9603960396039604,0.9603615012664057,0.9385417501908634,0.9975692526986015
90,fst_stat,EN,XGB,0,0.9207920792079208,0.9208921403257115,0.876548620537916,0.9889990395008237
90,fst_stat,EN,LR,0,0.9504950495049505,0.9506655113144026,0.9228230014798017,0.9967291109128754
90,fst_stat,EN,SVM_RBF,0,0.9504950495049505,0.9505882352941175,0.9230184454395901,0.9951169118653507
90,fst_stat,EN,SVM_Lin,0,0.9504950495049505,0.9506555138272448,0.9234035328840178,0.9965945938292058
90,fst_stat,EN,GBM,0,0.9207920792079208,0.9208127356121103,0.8788843145757126,0.9919181192151753
90,fst_stat,EN,RF,1,0.9504950495049505,0.9502061611996743,0.9235137989076654,0.9966229132152415
90,fst_stat,EN,XGB,1,0.9306930693069307,0.9299964738501333,0.8926455619684454,0.9903907013295953
90,fst_stat,EN,LR,1,0.9702970297029703,0.9700409956962084,0.953943041774986,0.9985108722842889
90,fst_stat,EN,SVM_RBF,1,0.9603960396039604,0.9604681722527654,0.9383261806442622,0.9989097036376252
90,fst_stat,EN,SVM_Lin,1,0.9603960396039604,0.9601548616400102,0.9386097689127075,0.9976943299869259
90,fst_stat,EN,GBM,1,0.9207920792079208,0.9201364256565002,0.8769377040081464,0.9929551987312916
90,fst_stat,EN,RF,2,0.9405940594059405,0.9391633217375791,0.9105414571347972,0.9963243206887276
90,fst_stat,EN,XGB,2,0.9603960396039604,0.9597657378469944,0.9391011808745228,0.991934343863425
90,fst_stat,EN,LR,2,0.9405940594059405,0.9402222441305298,0.9102952543393881,0.9994572117676489
90,fst_stat,EN,SVM_RBF,2,0.9603960396039604,0.9597784209803552,0.9388398505638295,0.9994619316653215
90,fst_stat,EN,SVM_Lin,2,0.9306930693069307,0.9297461970729297,0.8958777011477386,0.9989144235352977
90,fst_stat,EN,GBM,2,0.9405940594059405,0.9395560504974532,0.9082842786655508,0.9915991721299481
90,fst_stat,EN,RF,3,0.9504950495049505,0.9506807403429419,0.9235167203879563,0.9961847794656608
90,fst_stat,EN,XGB,3,0.9207920792079208,0.9195074954251852,0.8775341685325931,0.9934453200877277
90,fst_stat,EN,LR,3,0.9900990099009901,0.9901005571724543,0.9847537848862474,0.9989112819167895
90,fst_stat,EN,SVM_RBF,3,0.9801980198019802,0.9801980198019802,0.969807868252516,0.9964534285541365
90,fst_stat,EN,SVM_Lin,3,0.9801980198019802,0.9801980198019802,0.969807868252516,0.9994532873368436
90,fst_stat,EN,GBM,3,0.9207920792079208,0.9205497049092916,0.8775341685325931,0.9919362403921806
90,fst_stat,EN,RF,4,0.92,0.9205292397660818,0.8812439448182429,0.99420457798338
90,fst_stat,EN,XGB,4,0.92,0.920630328575534,0.8786721193210324,0.9903086133357754
90,fst_stat,EN,LR,4,0.94,0.9403427172582619,0.9072934873363371,0.9943108950827897
90,fst_stat,EN,SVM_RBF,4,0.95,0.9498133092442035,0.9222544000762845,0.987489286481554
90,fst_stat,EN,SVM_Lin,4,0.94,0.9403427172582619,0.9072934873363371,0.9931310251142191
90,fst_stat,EN,GBM,4,0.91,0.9107343332343334,0.8665045029176996,0.9964627070003521
100,fst_stat,EN,RF,0,0.9207920792079208,0.9205078402577099,0.8773527508407317,0.9955440626047226
100,fst_stat,EN,XGB,0,0.9108910891089109,0.9106644913908036,0.8613681285742345,0.9899453789841837
100,fst_stat,EN,LR,0,0.9405940594059405,0.9408340493720387,0.907580400517942,0.997137382061557
100,fst_stat,EN,SVM_RBF,0,0.9207920792079208,0.9210208371943264,0.8766175157172961,0.995798937079044
100,fst_stat,EN,SVM_Lin,0,0.9306930693069307,0.9310629338795949,0.8923207944000032,0.9967291109128754
100,fst_stat,EN,GBM,0,0.9108910891089109,0.9109796964320915,0.8622994108611848,0.9919611292827172
100,fst_stat,EN,RF,1,0.9504950495049505,0.9502061611996743,0.9235137989076654,0.9955090173645035
100,fst_stat,EN,XGB,1,0.9306930693069307,0.9299964738501333,0.8926455619684454,0.9926573141894285
100,fst_stat,EN,LR,1,0.9702970297029703,0.9702512239062691,0.954103225984714,0.9986548291633038
100,fst_stat,EN,SVM_RBF,1,0.9702970297029703,0.9702512239062691,0.954103225984714,0.9989144235352977
100,fst_stat,EN,SVM_Lin,1,0.9702970297029703,0.9702512239062691,0.954103225984714,0.9990489406189674
100,fst_stat,EN,GBM,1,0.9108910891089109,0.909590263636013,0.8618553497096394,0.9951196258065126
100,fst_stat,EN,RF,2,0.9405940594059405,0.9406865010825406,0.9085160340943969,0.9943744719614478
100,fst_stat,EN,XGB,2,0.9405940594059405,0.9402947271471334,0.9074927109608348,0.99132565405982
100,fst_stat,EN,LR,2,0.9504950495049505,0.9506555138272448,0.9234035328840178,0.9987799064516282
100,fst_stat,EN,SVM_RBF,2,0.9801980198019802,0.9801980198019802,0.9691697191697192,0.9997262459349882
100,fst_stat,EN,SVM_Lin,2,0.9504950495049505,0.9506555138272448,0.9234035328840178,0.9982276784239318
100,fst_stat,EN,GBM,2,0.9306930693069307,0.9300536597045196,0.8945897844575503,0.9955264809858922
100,fst_stat,EN,RF,3,0.9603960396039604,0.9603724658180103,0.9386152107208372,0.9957712145359667
100,fst_stat,EN,XGB,3,0.9207920792079208,0.9195074954251852,0.8775341685325931,0.9915653048324172
100,fst_stat,EN,LR,3,0.9900990099009901,0.9901005571724543,0.9847537848862474,0.9987757805617758
100,fst_stat,EN,SVM_RBF,3,0.9801980198019802,0.9801980198019802,0.969807868252516,0.9967267848857149
100,fst_stat,EN,SVM_Lin,3,0.9801980198019802,0.9801399405145825,0.9692654465944316,0.9991822846268166
100,fst_stat,EN,GBM,3,0.8910891089108911,0.8885785849853043,0.833219842889033,0.9858093792299143
100,fst_stat,EN,RF,4,0.9,0.9003370382477933,0.8538005337382051,0.9903837824930871
100,fst_stat,EN,XGB,4,0.91,0.9106547104580812,0.8645041023156937,0.9912059366098555
100,fst_stat,EN,LR,4,0.96,0.9602020274299343,0.9391503885583227,0.9965991438785923
100,fst_stat,EN,SVM_RBF,4,0.95,0.9501063996244719,0.921970390737657,0.988250172877394
100,fst_stat,EN,SVM_Lin,4,0.96,0.9602020274299343,0.9391503885583227,0.9958359405766884
100,fst_stat,EN,GBM,4,0.92,0.9202272727272728,0.8797101727471272,0.9943168900048267
